"1591","884962838945","1","4932.67","2340.29","1/16/2013 11:59:28",""
"1591","885370046854","1","1477.62","864.86","1/16/2013 12:08:59",""
"1591","886112915452","2","4246.21","771.19","1/16/2013 11:58:09",""
"1591","CN29Q3FG0B","2","568.44","93.46","1/16/2013 12:03:37",""
"1592","013803099003","12","125.00","6.96","1/16/2013 14:50:58",""
"1592","013803099027","6","175.00","23.78","1/16/2013 12:00:14",""
"1593","1PPSCBQU-006004","1","3595.00","975.31","1/16/2013 12:04:17",""
"1594","798306101377","2","299.00","34.33","1/16/2013 12:58:37",""
"1595","PRINCO-005908","2","2.00","0.75","1/16/2013 14:00:43",""
"1596","013803123432","1","455.00","50.43","1/16/2013 14:18:47",""
"1596","619659081522","1","44.00","7.00","1/16/2013 14:18:16",""
"1597","010343884151","1","4013.00","501.80","1/16/2013 15:00:48",""
"1598","10000533","4","4.50","-7.50","1/16/2013 15:02:56",""
"1598","10000991","1","100.00","60.75","1/16/2013 15:02:07",""
"1599","766623421027","1","75.00","16.00","1/16/2013 15:05:25",""
"1600","X0009SAPNB","1","425.00","116.00","1/16/2013 15:34:39",""
"1601","7406176000975","1","25.00","6.50","1/16/2013 15:47:47",""
"1602","091163238461","1","59.00","14.09","1/16/2013 15:53:52",""
"1604","J2G4lt1","1","7250.00","1553.00","1/16/2013 16:09:15",""
"1605","6587421589702","1","30.00","10.10","1/16/2013 16:31:29",""
"1606","013803099003","2","145.00","26.96","1/16/2013 16:47:07",""
"1606","013803099027","2","180.00","28.78","1/16/2013 16:47:16",""
"1607","740617120639","1","35.00","9.04","1/16/2013 16:53:28",""
"1608","710931503579","1","135.00","26.00","1/16/2013 17:06:12",""
"1609","025215489433","1","185.00","40.00","1/16/2013 17:34:55",""
"1610","1001176","1","35.00","9.65","1/16/2013 17:36:47",""
"1612","1001186","1","8899.00","1826.50","1/16/2013 17:55:49",""
"1613","X000AXRCQD","1","300.00","80.00","1/16/2013 18:06:57",""
"1614","8427","1","255.00","40.00","1/16/2013 18:26:52",""
"1615","025215736483","1","20.00","5.00","1/16/2013 18:35:53",""
"1616","10001974","1","160.00","20.26","1/17/2013 08:05:47",""
"1616","1001185","1","7.00","2.32","1/17/2013 08:06:04",""
"1617","619659066871","1","33.00","5.35","1/17/2013 08:18:33",""
"1619","740617120639","1","35.00","9.04","1/17/2013 09:19:34",""
"1620","10001196","1","16.00","3.60","1/17/2013 09:45:47",""
"1621","685417043682","1","1100.00","215.00","1/17/2013 10:28:41",""
"1622","10000731","1","100.00","15.00","1/17/2013 10:35:48",""
"1623","798302010147","75","4.00","0.56","1/17/2013 10:42:41",""
"1623","798302052116","1","270.00","32.05","1/17/2013 10:43:13",""
"1624","798302032842","1","20.00","3.89","1/17/2013 10:49:48",""
"1625","4710728125744","1","35.00","8.51","1/17/2013 11:01:28",""
"1625","798302180550","1","60.00","9.22","1/17/2013 11:01:15",""
"1626","091163238461","1","55.00","10.09","1/17/2013 11:37:05",""
"1627","619659081522","1","44.00","7.00","1/17/2013 12:12:41",""
"1627","619659081690","1","44.00","7.00","1/17/2013 12:12:47",""
"1628","4710728125744","1","35.00","8.51","1/17/2013 12:26:29",""
"1628","4710728126642","1","40.00","5.00","1/17/2013 12:26:20",""
"1628","719192189997","1","865.00","101.27","1/17/2013 12:27:20",""
"1629","10001974","1","155.00","15.26","1/17/2013 12:40:35",""
"1630","10000755","1","85.00","15.00","1/17/2013 13:50:34",""
"1630","619659067021","1","55.00","7.82","1/17/2013 14:04:25",""
"1631","10000816","1","22.00","5.36","1/17/2013 14:10:18",""
"1631","10000830","1","23.00","6.89","1/17/2013 14:10:26",""
"1632","766623100779","1","65.00","15.19","1/17/2013 14:20:35",""
"1633","619659081522","1","44.00","7.00","1/17/2013 14:34:27",""
"1634","5352895478415","1","45.00","11.86","1/17/2013 15:18:04",""
"1634","ID010XTK18","2","22.00","6.06","1/17/2013 15:18:16",""
"1635","766623171557","1","90.00","20.00","1/17/2013 15:37:22",""
"1636","619659081522","1","44.00","7.00","1/17/2013 15:39:15",""
"1637","766623100779","1","60.00","10.19","1/17/2013 15:43:47",""
"1638","619659084493","1","120.00","14.69","1/17/2013 16:06:25",""
"1639","619659066871","1","33.00","5.35","1/17/2013 16:13:27",""
"1639","619659081522","1","44.00","7.00","1/17/2013 16:13:41",""
"1640","10000762","1","101.00","16.00","1/17/2013 16:24:04",""
"1641","883974913435","2","575.00","62.05","1/17/2013 16:45:48",""
"1641","883974913619","1","775.00","55.99","1/17/2013 16:45:38",""
"1641","887037982437","1","3595.00","722.28","1/17/2013 16:44:59",""
"1641","dell-or","2","215.00","-5.79","1/17/2013 16:46:24",""
"1641","P54510770B","2","5995.00","791.66","1/17/2013 16:40:24",""
"1641","X000AZSHRT","2","215.00","72.36","1/17/2013 16:42:30",""
"1641","X000DR6O33","2","215.00","126.30","1/17/2013 16:43:33",""
"1642","010343886636","1","1800.00","-93.55","1/17/2013 17:08:23",""
"1642","1001189","4","85.00","17.10","1/17/2013 18:35:17",""
"1642","1001190","10","525.00","52.40","1/17/2013 18:36:27",""
"1642","635753611427","2","1300.00","57.00","1/17/2013 17:38:04",""
"1642","740617200416","4","110.00","8.00","1/17/2013 17:07:34",""
"1642","798302060883","4","50.00","5.95","1/17/2013 17:03:39",""
"1642","798306101377","30","265.00","19.30","1/17/2013 18:29:02",""
"1643","798302070363","1","125.00","27.53","1/17/2013 17:33:45",""
"1644","10007884","1","215.00","51.53","1/17/2013 17:39:37",""
"1646","10005514","1","4095.00","917.00","1/17/2013 18:04:50",""
"1646","884116082750","1","5575.00","1421.48","1/17/2013 18:06:19",""
"1646","886112637811","1","4895.00","815.00","1/17/2013 17:53:50",""
"1647","10000731","1","105.00","20.00","1/17/2013 17:56:53",""
"1647","10000755","2","85.00","15.00","1/17/2013 17:56:58",""
"1649","619659081522","1","40.00","3.00","1/18/2013 08:34:47",""
"1650","AW102NXT04","14","1.50","0.48","1/18/2013 09:14:43",""
"1651","886541215802","1","3075.00","767.21","1/18/2013 10:16:14",""
"1653","619659081522","2","44.00","7.00","1/18/2013 10:32:59",""
"1654","10005934","1","95.00","13.29","1/18/2013 10:49:18",""
"1655","619659067021","1","55.00","7.82","1/18/2013 11:21:32",""
"1656","745883555437","1","800.00","161.34","1/18/2013 11:56:01",""
"1656","798302010147","170","5.00","1.56","1/18/2013 12:06:33",""
"1656","798302052116","1","270.00","32.05","1/18/2013 12:05:54",""
"1656","AW102NXT04","6","1.50","0.48","1/18/2013 12:07:21",""
"1657","10000731","1","107.00","22.00","1/18/2013 13:11:00",""
"1657","10000755","1","88.00","18.00","1/18/2013 13:10:52",""
"1658","766623460668","1","90.00","18.43","1/18/2013 13:46:34",""
"1659","4710728121456","1","160.00","38.74","1/18/2013 15:12:35",""
"1659","619659081522","1","44.00","7.00","1/18/2013 15:09:26",""
"1659","740617200409","1","65.00","10.21","1/18/2013 15:13:05",""
"1660","10000724","1","85.00","25.00","1/18/2013 15:43:00",""
"1661","619659000417","1","45.00","6.71","1/18/2013 15:59:04",""
"1662","740617200409","1","65.00","10.21","1/18/2013 16:00:32",""
"1663","1000985","1","35.00","8.05","1/18/2013 16:19:19",""
"1664","1000920","1","150.00","34.93","1/18/2013 16:22:44",""
"1664","4710728125744","1","30.00","3.51","1/18/2013 16:22:25",""
"1664","619659000417","1","40.00","1.71","1/18/2013 16:23:26",""
"1664","884116074915","1","4695.00","1655.00","1/18/2013 16:21:30",""
"1665","4EQ312738300000E8","1","900.00","294.46","1/18/2013 16:30:04",""
"1666","010343884151","1","4275.00","763.80","1/18/2013 16:49:16","V11H430020"
"1666","10005972","2","215.00","55.00","1/18/2013 17:02:23",""
"1666","878615012455","1","375.00","72.16","1/18/2013 16:39:00",""
"1666","878615012462","1","375.00","72.37","1/18/2013 16:38:32",""
"1666","878615025165","2","199.00","21.39","1/18/2013 16:39:10",""
"1666","878615025219","2","299.00","63.48","1/18/2013 16:35:55",""
"1666","878615025295","2","299.00","101.58","1/18/2013 16:36:47",""
"1666","887111644831","1","4995.00","861.44","1/18/2013 16:40:20","2CE24236HK"
"1666","B005519SUW","2","215.00","70.05","1/18/2013 16:42:46",""
"1666","P54510770B","2","5995.00","823.88","1/18/2013 16:41:39","545107700003039  545107700004052"
"1667","10001103","1","20.00","3.00","1/18/2013 16:31:08",""
"1668","807284700868","5","3.00","1.09","1/18/2013 16:36:29",""
"1669","037332154361","4","250.00","55.16","1/18/2013 16:45:03",""
"1670","740617176964","2","60.00","8.64","1/18/2013 16:50:13",""
"1671","10007518","1","65.00","10.00","1/18/2013 17:06:45",""
"1671","619659000417","1","45.00","6.71","1/18/2013 17:13:18",""
"1672","740617198225","1","65.00","10.33","1/18/2013 17:08:01",""
"1673","740617198270","1","100.00","8.36","1/18/2013 17:10:05",""
"1674","798302032842","1","20.00","3.89","1/18/2013 17:10:01",""
"1675","619659000417","1","45.00","6.71","1/18/2013 17:15:34",""
"1676","4710728125591","1","45.00","12.08","1/18/2013 17:37:12",""
"1677","10001417","1","189.00","70.00","1/18/2013 17:49:18",""
"1677","740617120639","1","35.00","9.04","1/18/2013 17:50:07",""
"1678","013803099027","1","180.00","28.78","1/18/2013 17:58:43",""
"1679","845973051709","1","475.00","161.45","1/18/2013 18:07:13",""
"1679","B005O74J7O","1","356.00","145.10","1/18/2013 18:07:30",""
"1680","778615040819","1","650.00","105.10","1/18/2013 18:14:37",""
"1681","4710728125744","1","35.00","8.51","1/18/2013 18:21:53",""
"1681","4710728126642","1","45.00","3.77","1/18/2013 18:22:34",""
"1682","1000624","1","165.00","19.25","1/18/2013 18:40:09",""
"1682","10008003","1","100.00","-0.40","1/18/2013 18:40:18",""
"1684","10007990","1","6.00","2.28","1/19/2013 09:37:57",""
"1684","4710728124280","1","40.00","3.94","1/19/2013 09:37:07",""
"1684","766623177870","1","70.00","10.00","1/19/2013 09:37:53",""
"1685","740617198270","1","100.00","8.36","1/19/2013 09:42:03",""
"1685","798306072295","1","175.00","14.63","1/19/2013 09:41:55",""
"1686","619659066871","10","30.00","2.35","1/19/2013 11:09:45",""
"1687","749555070549","1","575.00","89.87","1/19/2013 11:13:38",""
"1688","1PPSCBQU-006004","1","3595.00","975.31","1/19/2013 11:30:47",""
"1688","798302120327","1","160.00","0.44","1/19/2013 11:28:43",""
"1688","798302180031","1","55.00","5.04","1/19/2013 11:28:20",""
"1689","091163238461","1","55.00","10.09","1/19/2013 11:38:48",""
"1689","10007990","1","6.00","2.28","1/19/2013 11:44:45",""
"1689","740617198225","1","60.00","5.33","1/19/2013 11:42:43",""
"1689","798305071336","1","120.00","26.08","1/19/2013 11:39:55",""
"1690","10000724","1","80.00","20.00","1/19/2013 11:50:10",""
"1690","10000762","1","100.00","15.00","1/19/2013 11:50:06",""
"1691","091163238461","1","50.00","5.09","1/19/2013 12:05:57",""
"1692","710931304282","1","325.00","97.06","1/19/2013 12:08:12",""
"1692","877083040229","1","60.00","15.00","1/19/2013 12:08:20",""
"1693","1001140","2","100.00","10.00","1/19/2013 12:13:22",""
"1693","5181682228786","3","100.00","10.00","1/19/2013 12:13:47",""
"1693","740617128147","2","45.00","0.86","1/19/2013 12:17:33",""
"1694","10007990","5","6.00","2.28","1/19/2013 12:23:55",""
"1695","619659066994","1","35.00","5.99","1/19/2013 12:26:20",""
"1696","10000816","1","22.00","5.36","1/19/2013 12:31:31",""
"1696","619659000417","1","45.00","6.71","1/19/2013 12:31:42",""
"1696","740617200409","1","65.00","13.64","1/19/2013 12:31:46",""
"1697","619659022839","2","97.00","14.76","1/19/2013 12:45:04",""
"1697","740617114577","2","56.00","5.10","1/19/2013 12:44:33",""
"1697","740617120639","8","34.00","8.04","1/19/2013 12:44:51",""
"1697","740617128147","4","50.00","5.86","1/19/2013 12:44:20",""
"1698","091163240396","1","48.00","12.64","1/19/2013 12:48:16",""
"1699","740617120639","1","30.00","4.04","1/19/2013 13:18:53",""
"1699","740617176964","1","55.00","3.64","1/19/2013 13:18:46",""
"1700","807284700868","50","2.50","0.59","1/19/2013 13:24:47",""
"1701","10007051","1","2805.00","1033.00","1/19/2013 13:27:04",""
"1701","685417048281","1","790.00","154.18","1/19/2013 13:27:14",""
"1702","619659066994","1","35.00","5.99","1/19/2013 13:35:54",""
"1702","PRINCO-005908","2","2.00","0.75","1/19/2013 13:36:06",""
"1703","4710728122286","1","35.00","8.61","1/19/2013 13:55:00",""
"1703","619659070632","1","135.00","19.55","1/19/2013 13:54:53",""
"1704","740617176964","1","1.00","-50.36","1/19/2013 14:00:06",""
"1704","798302120327","1","50.00","-109.56","1/19/2013 14:00:57",""
"1704","798304071320","1","1.00","-93.58","1/19/2013 14:00:35",""
"1704","798307071266","1","1.00","-104.05","1/19/2013 14:00:20",""
"1704","P54510770B","1","6892.00","1720.88","1/19/2013 14:01:49",""
"1705","013803118551","1","265.00","28.00","1/19/2013 14:16:01",""
"1706","740617120639","2","35.00","9.04","1/19/2013 14:18:45",""
"1707","10007990","1","6.00","2.28","1/19/2013 14:39:25",""
"1708","10000533","8","15.00","3.00","1/19/2013 15:01:02",""
"1708","10000991","2","58.00","18.75","1/19/2013 14:58:27",""
"1709","1001114","2","200.00","11.00","1/19/2013 15:22:48",""
"1709","101418","1","120.00","20.00","1/19/2013 15:22:44",""
"1710","1PPSCBQU-006004","1","3595.00","975.31","1/19/2013 15:27:03",""
"1710","usm120713001","1","160.00","9.00","1/19/2013 15:37:27",""
"1711","091163227885","2","65.00","11.29","1/19/2013 15:57:53",""
"1711","1PPSCBQU-00600J","1","3595.00","1003.10","1/19/2013 15:57:43",""
"1712","1001141","1","185.00","116.00","1/19/2013 16:13:06",""
"1713","685417019380","1","750.00","115.00","1/19/2013 16:15:54",""
"1713","685417034482","1","1450.00","199.97","1/19/2013 16:18:08",""
"1713","685417048281","2","750.00","114.18","1/19/2013 16:16:05",""
"1714","10000533","4","15.00","3.00","1/21/2013 08:08:01",""
"1714","10000991","1","58.00","18.75","1/21/2013 08:07:47",""
"1715","798302180048","1","45.00","8.57","1/21/2013 09:01:08",""
"1716","657559223970","1","12.00","3.00","1/21/2013 09:03:18",""
"1717","740617198270","1","108.00","16.36","1/21/2013 09:10:36",""
"1718","4710728129797","1","53.00","13.00","1/21/2013 09:21:06",""
"1719","10005859","1","2505.00","569.55","1/21/2013 09:39:07",""
"1719","719192189997","1","845.00","81.27","1/21/2013 09:48:32",""
"1720","6928941100037","1","75.00","16.92","1/21/2013 09:44:15",""
"1721","013803118551","1","260.00","23.00","1/21/2013 10:06:35",""
"1721","798302070325","1","1.00","-67.10","1/21/2013 10:06:48",""
"1721","886541329462","1","2595.00","526.67","1/21/2013 10:06:09",""
"1722","1000985","2","30.00","3.05","1/21/2013 10:11:55",""
"1723","619659000417","1","45.00","6.71","1/21/2013 11:04:05",""
"1724","619659000417","1","45.00","6.71","1/21/2013 11:07:45",""
"1725","1000947","1","100.00","13.00","1/21/2013 11:25:09",""
"1725","1PPSCBQU-00600J","1","3450.00","858.10","1/21/2013 11:22:36",""
"1726","hpm-or","1","375.00","234.32","1/21/2013 11:23:23",""
"1727","X000COWDGJ","1","195.00","109.97","1/21/2013 11:32:02",""
"1728","10000816","1","22.00","5.36","1/21/2013 11:37:04",""
"1729","10000533","1","15.00","3.00","1/21/2013 12:11:31",""
"1730","798304071054","1","92.00","20.32","1/21/2013 12:12:02",""
"1731","1000917","1","495.00","218.00","1/21/2013 12:14:24",""
"1732","736211597588","1","100.00","12.90","1/21/2013 12:23:16",""
"1732","884962983546","1","90.00","11.00","1/21/2013 12:21:11",""
"1733","10007761","1","65.00","11.58","1/21/2013 12:24:19",""
"1733","766623160605","1","60.00","12.00","1/21/2013 12:23:28",""
"1734","4710728125522","1","120.00","21.52","1/21/2013 12:28:06",""
"1734","766623177627","1","35.00","4.20","1/21/2013 12:27:00",""
"1735","10000731","1","100.00","15.00","1/21/2013 12:35:07",""
"1736","10001073","1","20.00","6.32","1/21/2013 12:50:23",""
"1737","811176000165","1","59.00","17.50","1/21/2013 13:06:45",""
"1738","B0018M7ZI4","1","295.00","74.74","1/21/2013 13:11:44",""
"1739","887037982437","2","3300.00","427.28","1/21/2013 14:26:37",""
"1740","713757523424","1","179.00","64.03","1/21/2013 14:48:54",""
"1741","619659000417","1","45.00","6.71","1/21/2013 15:38:25",""
"1742","619659000417","1","45.00","6.71","1/21/2013 15:53:02",""
"1743","619659000417","1","45.00","6.71","1/21/2013 16:11:31",""
"1744","740617198270","3","100.00","8.36","1/21/2013 16:43:27",""
"1744","886112915452","1","4495.00","1019.98","1/21/2013 16:42:58",""
"1745","10000724","1","85.00","25.00","1/21/2013 17:05:49",""
"1746","013803118551","1","260.00","23.00","1/21/2013 17:09:07",""
"1747","5181682228786","2","125.00","35.00","1/21/2013 17:17:39",""
"1748","619659066994","1","35.00","5.99","1/21/2013 17:20:29",""
"1750","091163240013","1","45.00","8.00","1/21/2013 17:47:13",""
"1750","619659067021","1","55.00","7.82","1/21/2013 17:47:17",""
"1751","740617120639","2","35.00","9.04","1/21/2013 18:08:38",""
"1751","807284700844","100","1.60","0.15","1/21/2013 18:08:23",""
"1752","740617176964","1","60.00","8.64","1/21/2013 18:05:50",""
"1754","619659000417","1","45.00","6.71","1/21/2013 18:27:07",""
"1755","740617169256","1","280.00","102.22","1/21/2013 18:30:48",""
"1756","807284700868","6","3.00","1.31","1/22/2013 08:54:38",""
"1757","4710728124426","4","45.00","7.91","1/22/2013 09:06:53",""
"1757","4710728125744","4","35.00","16.42","1/22/2013 09:06:30",""
"1757","4710728129636","1","60.00","10.69","1/22/2013 09:06:40",""
"1757","798304071054","1","90.00","18.83","1/22/2013 09:09:34",""
"1758","798304071054","1","90.00","18.83","1/22/2013 09:40:10",""
"1758","808736839174","1","600.00","55.00","1/22/2013 09:39:53",""
"1759","10000816","1","22.00","5.36","1/22/2013 12:04:08",""
"1760","619659000417","1","44.00","5.71","1/22/2013 12:15:27",""
"1761","10001073","1","15.00","1.32","1/22/2013 13:28:00",""
"1762","B5S14UA#ABA","1","2995.00","515.00","1/22/2013 13:41:47",""
"1763","10001073","1","15.00","1.32","1/22/2013 13:57:09",""
"1764","013803118551","1","260.00","6.77","1/22/2013 15:20:55",""
"1765","740617200409","2","55.00","3.64","1/22/2013 15:24:31",""
"1766","10000755","1","88.00","18.00","1/22/2013 15:49:09",""
"1767","10000830","1","23.00","6.89","1/22/2013 15:51:47",""
"1768","766623175517","1","80.00","3.00","1/22/2013 16:22:01",""
"1769","619659000417","1","40.00","1.71","1/22/2013 16:27:42",""
"1770","10005569","1","3995.00","617.00","1/22/2013 16:36:17",""
"1771","886227062591","1","2665.00","470.00","1/22/2013 16:39:49",""
"1772","013803118551","1","260.00","6.77","1/22/2013 17:08:48",""
"1772","085854218757","1","110.00","20.00","1/22/2013 17:09:14",""
"1772","4710728121265","1","45.00","14.73","1/22/2013 17:08:24",""
"1773","740617176964","1","60.00","8.64","1/22/2013 17:13:51",""
"1775","884116082750","1","5575.00","1421.48","1/22/2013 17:32:04","H8M3GS1"
"1776","1000917","1","465.00","188.00","1/22/2013 17:39:14",""
"1777","740617120639","1","35.00","9.04","1/22/2013 17:50:56",""
"1778","740617120639","1","35.00","9.04","1/22/2013 18:13:28",""
"1779","6587421589801","1","30.00","9.00","1/22/2013 18:04:33",""
"1779","LCGK00000334","1","370.00","230.00","1/22/2013 18:05:59",""
"1780","798302070134","1","112.00","9.58","1/22/2013 18:14:39",""
"1782","1PPSCBQU-00600J","1","3595.00","1003.10","1/23/2013 10:26:38",""
"1783","619659066871","1","33.00","5.35","1/23/2013 10:27:13",""
"1784","4710728127496","1","475.00","97.74","1/23/2013 10:52:48",""
"1785","619659070632","1","135.00","19.55","1/23/2013 10:58:05",""
"1786","10007754","1","70.00","16.11","1/23/2013 11:19:58",""
"1787","798302030541","1","19.00","4.26","1/23/2013 11:27:57",""
"1788","013803118551","1","260.00","6.77","1/23/2013 11:31:08",""
"1789","013803118551","1","260.00","6.77","1/23/2013 11:45:49",""
"1791","740617198270","1","100.00","8.36","1/23/2013 12:21:43",""
"1792","829160902210","1","135.00","23.11","1/23/2013 12:33:06",""
"1793","013803118551","1","260.00","6.77","1/23/2013 12:37:59",""
"1794","798302030251","1","20.00","4.75","1/23/2013 13:29:25",""
"1795","013803118551","1","260.00","6.77","1/23/2013 13:55:56",""
"1796","10006412","1","950.00","250.00","1/23/2013 14:00:25",""
"1797","1001140","4","99.00","9.00","1/23/2013 14:57:55",""
"1797","5181682228786","4","99.00","9.00","1/23/2013 14:36:38",""
"1797","619659070632","1","100.00","-15.45","1/23/2013 14:31:32",""
"1797","740617176964","6","59.00","7.64","1/23/2013 14:32:16",""
"1797","740617198270","1","100.00","8.36","1/23/2013 14:31:43",""
"1797","878615012462","1","375.00","72.16","1/23/2013 14:31:03",""
"1797","878615025196","1","199.00","-0.84","1/23/2013 14:31:16",""
"1798","619659000417","2","45.00","6.71","1/23/2013 15:42:45",""
"1798","740617176964","1","65.00","13.64","1/23/2013 15:42:37",""
"1799","4713621725806","1","70.00","17.00","1/23/2013 15:51:34",""
"1800","1000985","4","35.00","8.38","1/23/2013 15:56:22",""
"1801","619659067021","1","55.00","7.82","1/23/2013 16:21:12",""
"1802","010343887473","1","3200.00","709.00","1/23/2013 16:45:54",""
"1802","100058298","2","2695.00","628.96","1/23/2013 16:37:10",""
"1802","713757523424","2","150.00","35.03","1/23/2013 16:38:38",""
"1803","1001224","2","3529.00","573.95","1/23/2013 16:49:26",""
"1804","0J11561DA41240S2B","1","570.00","85.00","1/23/2013 17:03:09","21DEZ8BA"
"1805","099802662776","3","745.00","156.36","1/23/2013 17:16:06",""
"1805","4710728127946","1","250.00","50.82","1/23/2013 17:26:20",""
"1805","AW102NXT04","6","1.50","0.48","1/23/2013 17:17:01",""
"1806","10001783","1","63.00","13.00","1/23/2013 17:27:55",""
"1807","859381000655","1","170.00","59.49","1/23/2013 17:38:50",""
"1808","013803118551","2","255.00","1.77","1/23/2013 18:06:13",""
"1808","1PPSCBQU-00600J","2","3595.00","1003.10","1/23/2013 18:05:50",""
"1809","886541215802","1","2475.00","167.21","1/23/2013 18:28:29",""
"1810","013803099003","1","147.00","28.96","1/23/2013 18:29:03",""
"1810","013803099027","1","190.00","38.78","1/23/2013 18:28:41",""
"1811","798302032910","2","195.00","38.43","1/23/2013 18:37:59",""
"1812","766623460668","2","85.00","13.43","1/24/2013 08:36:30",""
"1813","PRINCO-005908","2","2.00","0.75","1/24/2013 08:49:02",""
"1814","013803118551","8","260.00","6.77","1/24/2013 09:19:22",""
"1815","798302030541","1","15.00","0.26","1/24/2013 10:00:20",""
"1816","4710728121265","1","40.00","9.73","1/24/2013 10:23:49",""
"1816","740617176988","1","100.00","3.97","1/24/2013 10:23:38",""
"1817","4712795654462","1","399.00","79.00","1/24/2013 10:26:59",""
"1818","010343812628","30","15.00","2.00","1/24/2013 10:28:38",""
"1819","10000731","1","105.00","20.00","1/24/2013 11:05:59",""
"1819","10000755","1","85.00","15.00","1/24/2013 11:06:05",""
"1820","885909447442","1","299.00","64.50","1/24/2013 11:18:48",""
"1821","798302010369","1","30.00","4.81","1/24/2013 11:46:31",""
"1822","091163231042","1","290.00","48.62","1/24/2013 11:54:37",""
"1822","766623160605","1","60.00","12.00","1/24/2013 11:54:22",""
"1823","884116076629","1","4695.00","1139.17","1/24/2013 12:08:13",""
"1824","10000724","1","22.00","-38.00","1/24/2013 13:04:57",""
"1825","AB160GEN25","1","20.00","6.43","1/24/2013 14:23:24",""
"1826","740617120639","1","35.00","9.04","1/24/2013 14:30:01",""
"1827","798304031492","1","60.00","12.79","1/24/2013 14:45:55",""
"1828","740617176964","1","60.00","8.64","1/24/2013 15:16:17",""
"1829","766623100779","1","65.00","15.19","1/24/2013 15:35:43",""
"1830","1001230","1","4170.00","880.47","1/24/2013 15:43:45",""
"1831","798302010147","304","4.00","0.61","1/24/2013 15:57:10",""
"1831","798302034150","1","95.00","19.46","1/24/2013 16:11:54",""
"1834","766623100779","1","65.00","15.19","1/24/2013 16:08:09",""
"1835","740617176964","1","60.00","8.64","1/24/2013 16:15:58",""
"1836","10000533","1","15.00","4.63","1/24/2013 16:17:29",""
"1837","798302030541","1","15.00","0.26","1/24/2013 16:18:32",""
"1838","013803118551","1","260.00","6.77","1/24/2013 16:22:17",""
"1839","013803099027","1","190.00","38.78","1/24/2013 16:52:22",""
"1839","740617198270","1","100.00","-1.87","1/24/2013 16:52:10",""
"1840","013803099003","1","190.00","71.96","1/24/2013 16:52:49",""
"1842","740617176964","1","55.00","3.64","1/24/2013 17:08:17",""
"1842","740617198270","1","100.00","-1.87","1/24/2013 17:08:24",""
"1843","740617128147","1","52.00","7.86","1/24/2013 17:19:45",""
"1844","884962983546","1","99.00","17.02","1/24/2013 17:26:06",""
"1844","884962983553","1","125.00","24.08","1/24/2013 17:26:14",""
"1845","013803118551","1","260.00","6.77","1/24/2013 17:33:57",""
"1845","1000920","1","165.00","49.93","1/24/2013 17:35:31",""
"1846","010343885295","1","60.00","35.18","1/24/2013 18:20:42",""
"1846","010343885301","1","60.00","10.37","1/24/2013 18:20:17",""
"1846","010343885318","1","60.00","10.37","1/24/2013 18:20:25",""
"1846","010343885325","1","60.00","10.37","1/24/2013 18:20:33",""
"1847","811176001001","1","45.00","13.05","1/25/2013 09:17:07",""
"1848","878615024311","1","166.00","55.88","1/25/2013 09:50:03",""
"1849","10005880","1","5800.00","1415.00","1/25/2013 10:38:42",""
"1850","740617176964","1","60.00","8.64","1/25/2013 11:06:17",""
"1851","10000533","3","15.00","4.63","1/25/2013 11:11:07",""
"1852","013803099003","1","145.00","26.96","1/25/2013 11:18:21",""
"1853","740617120639","1","35.00","9.04","1/25/2013 12:14:27",""
"1854","022265149973","1","1325.00","346.81","1/25/2013 12:22:11",""
"1854","10002919","1","378.00","113.00","1/25/2013 12:22:43",""
"1855","740617120639","1","35.00","9.04","1/25/2013 12:35:01",""
"1857","1001176","1","35.00","9.65","1/25/2013 12:53:07",""
"1858","013803118551","1","260.00","6.77","1/25/2013 13:28:51",""
"1858","013803123432","1","450.00","45.43","1/25/2013 13:28:38",""
"1859","878615024298","1","100.00","46.65","1/25/2013 13:42:34",""
"1860","1000920","1","1.00","-114.07","1/25/2013 13:54:59",""
"1860","740617176964","1","1.00","-50.36","1/25/2013 13:54:08",""
"1860","798304071320","1","1.00","-93.58","1/25/2013 13:54:40",""
"1860","CQCA207833","1","5290.00","1794.76","1/25/2013 13:52:59",""
"1861","721762284643","1","280.00","193.18","1/25/2013 14:12:51",""
"1862","619659066871","1","30.00","2.93","1/25/2013 14:15:58",""
"1862","740617128147","1","50.00","5.86","1/25/2013 14:15:42",""
"1863","635753619386","1","630.00","125.00","1/25/2013 14:38:08",""
"1864","713757523424","1","155.00","40.03","1/25/2013 14:54:46",""
"1865","6958743619567","1","145.00","30.00","1/25/2013 15:03:48",""
"1866","619659070625","1","75.00","8.03","1/25/2013 15:22:25",""
"1867","619659000417","1","45.00","6.71","1/25/2013 16:10:35",""
"1868","091163240532","1","200.00","13.02","1/25/2013 16:15:41",""
"1869","1000917","1","495.00","218.00","1/25/2013 16:28:48",""
"1870","013803118551","2","260.00","6.77","1/25/2013 16:56:00",""
"1870","0J11561DA41240S2B","1","625.00","140.00","1/25/2013 16:54:26",""
"1870","1001176","1","30.00","4.65","1/25/2013 16:53:42",""
"1870","766623421027","1","72.00","13.00","1/25/2013 16:53:18",""
"1870","798304071054","1","88.00","16.83","1/25/2013 16:55:05",""
"1870","798314071426","1","115.00","16.23","1/25/2013 16:59:33",""
"1872","619659000417","3","41.00","2.71","1/25/2013 17:16:31",""
"1872","619659066871","2","29.00","1.93","1/25/2013 17:18:14",""
