"11142","5","11132","Efectivo","149.00","9","0","2/14/2014 16:40:01"
"11143","3","11133","Efectivo","169.00","9","0","2/14/2014 16:48:59"
"11144","5","11134","Efectivo","275.00","236","0","2/14/2014 16:59:53"
"11145","1","11135","Efectivo","140.00","3998","0","2/14/2014 17:13:10"
"11146","1","11135","Tarjeta","1650.00","3998","0","2/14/2014 17:13:14"
"11147","1","11136","Efectivo","150.00","306","0","2/14/2014 17:19:30"
"11148","27","11137","Efectivo","60.00","3999","0","2/14/2014 17:38:25"
"11149","27","11138","Efectivo","90.00","3893","0","2/14/2014 17:40:47"
"11150","3","11139","Efectivo","140.00","4000","0","2/14/2014 18:03:57"
"11152","25","11141","Efectivo","6205.02","3893","0","2/14/2014 18:16:11"
"11153","1","11142","Efectivo","370.00","3893","0","2/14/2014 18:17:57"
"11154","3","11127","Efectivo","50.00","9","0","2/14/2014 18:25:19"
"11155","3","11140","Tarjeta","169.00","9","0","2/14/2014 18:28:48"
"11156","5","11143","Efectivo","90.00","9","0","2/15/2014 09:09:20"
"11157","1","11144","Efectivo","40.00","9","0","2/15/2014 09:18:42"
"11158","1","11145","Efectivo","50.00","9","0","2/15/2014 09:29:38"
"11159","1","11146","Efectivo","59.00","4001","0","2/15/2014 09:31:36"
"11160","1","11148","Efectivo","1260.00","4003","0","2/15/2014 10:05:01"
"11161","1","11149","Efectivo","50.00","3035","0","2/15/2014 10:31:33"
"11162","5","11147","Efectivo","65.00","4002","0","2/15/2014 10:37:39"
"11163","5","11150","Efectivo","225.00","907","0","2/15/2014 10:38:58"
"11164","5","11151","Efectivo","4270.00","4004","0","2/15/2014 10:41:20"
"11166","5","11154","Credito","250.00","49","0","2/15/2014 11:25:18"
"11167","5","11152","Tarjeta","344.00","9","0","2/15/2014 11:26:40"
"11168","5","11153","Efectivo","217.00","9","0","2/15/2014 11:33:42"
"11169","5","11155","Efectivo","99.00","4005","0","2/15/2014 11:41:38"
"11170","5","11156","Tarjeta","110.00","4006","0","2/15/2014 11:50:15"
"11171","5","11157","Efectivo","175.00","4007","0","2/15/2014 12:09:27"
"11172","5","11158","Efectivo","80.00","9","0","2/15/2014 12:22:06"
"11173","5","11159","Efectivo","75.00","9","0","2/15/2014 12:26:45"
"11174","25","11160","Efectivo","2945.00","4008","0","2/15/2014 12:36:20"
"11175","5","11162","Efectivo","99.00","4009","0","2/15/2014 12:50:43"
"11177","5","11163","Tarjeta","540.00","4010","0","2/15/2014 13:17:50"
"11178","1","11164","Efectivo","270.00","4011","0","2/15/2014 13:43:57"
"11179","5","11165","Tarjeta","65.00","3793","0","2/15/2014 13:52:09"
"11180","5","11166","Efectivo","3349.00","4012","0","2/15/2014 14:12:35"
"11181","5","11167","Efectivo","227.00","9","0","2/15/2014 14:23:28"
"11182","5","11168","Efectivo","50.00","9","0","2/15/2014 14:24:26"
"11183","5","11169","Efectivo","285.00","9","0","2/15/2014 14:44:30"
"11184","5","11170","Efectivo","135.00","4013","0","2/15/2014 14:52:00"
"11185","1","11171","Efectivo","3200.00","4014","0","2/15/2014 14:56:28"
"11186","5","11172","Efectivo","15.00","9","0","2/15/2014 15:00:09"
"11187","1","11173","Efectivo","17090.00","4015","0","2/15/2014 15:25:53"
"11539","3","7961","Efectivo","47.50","1118","9","2/25/2014 11:02:28"
"11540","3","8150","Efectivo","420.00","1118","9","2/25/2014 11:02:28"
"11541","3","8256","Efectivo","181.50","1118","9","2/25/2014 11:02:28"
"11542","3","8366","Efectivo","851.00","1118","9","2/25/2014 11:02:28"
"11557","3","11432","Efectivo","50.00","9","0","2/25/2014 14:02:44"
"11558","3","11434","Efectivo","40.00","9","0","2/25/2014 14:03:02"
"11559","3","11436","Efectivo","190.00","9","0","2/25/2014 14:03:23"
"11560","3","11429","Efectivo","19.00","236","0","2/25/2014 14:03:37"
"11561","3","11435","Efectivo","100.00","1064","0","2/25/2014 14:03:50"
"11562","3","11427","Efectivo","790.00","1596","0","2/25/2014 14:04:03"
"11563","3","11431","Efectivo","169.00","1596","0","2/25/2014 14:04:13"
"11564","3","11428","Credito","1295.00","3016","0","2/25/2014 14:04:24"
"11565","3","11425","Efectivo","35.00","4095","0","2/25/2014 14:04:38"
"11566","3","11430","Efectivo","68.00","4096","0","2/25/2014 14:04:46"
"11569","5","11437","Credito","4200.00","548","0","2/25/2014 14:52:28"
"11570","24","11438","Efectivo","264.00","3944","0","2/25/2014 15:14:51"
"11571","25","11439","Efectivo","105.00","3962","0","2/25/2014 15:20:47"
"11572","24","11440","Tarjeta","69.00","138","0","2/25/2014 15:41:36"
"11573","25","11442","Efectivo","14.00","9","0","2/25/2014 15:44:31"
"11574","24","11441","Efectivo","119.00","9","0","2/25/2014 15:45:56"
"11576","5","11443","Efectivo","59.00","4097","0","2/25/2014 16:27:35"
"11577","24","11445","Efectivo","16.00","9","0","2/25/2014 16:41:21"
"11578","25","11444","Efectivo","5130.00","4098","0","2/25/2014 16:44:39"
"11579","25","11446","Efectivo","45.00","9","0","2/25/2014 17:15:37"
"11580","3","11447","Efectivo","105.00","1364","0","2/25/2014 17:31:13"
"11581","3","11448","Efectivo","59.00","9","0","2/25/2014 17:55:35"
"11582","25","11449","Efectivo","190.00","4099","0","2/25/2014 18:04:44"
"11583","24","11450","Tarjeta","850.00","1987","0","2/25/2014 18:13:14"
"11584","24","11451","Efectivo","59.00","9","0","2/25/2014 18:14:58"
"11585","25","11452","Tarjeta","175.75","9","0","2/25/2014 18:22:40"
"11586","3","11454","Efectivo","100.00","4100","0","2/25/2014 18:36:03"
"11587","24","11455","Efectivo","4280.00","4100","0","2/25/2014 18:41:50"
"11588","3","11456","Efectivo","60.00","9","0","2/25/2014 19:04:34"
"11589","25","11457","Efectivo","1.00","4098","0","2/26/2014 08:20:14"
"11590","6","10367","Deposito","5150.00","2643","10","2/26/2014 09:10:26"
"11591","1","11458","Efectivo","215.00","9","0","2/26/2014 09:31:24"
"11593","24","11460","Efectivo","470.00","3460","0","2/26/2014 11:34:45"
"11594","24","11461","Efectivo","43.00","9","0","2/26/2014 11:39:00"
"11595","3","11462","Efectivo","47.00","9","0","2/26/2014 12:01:30"
"11596","1","11463","Efectivo","100.00","188","0","2/26/2014 12:19:57"
"11597","25","11459","Efectivo","29.00","4101","0","2/26/2014 12:41:58"
"11598","25","11464","Efectivo","45.00","9","0","2/26/2014 12:43:35"
"11599","25","11465","Efectivo","470.00","4102","0","2/26/2014 12:48:21"
"11602","24","11467","Efectivo","59.00","4104","0","2/26/2014 13:26:31"
"11603","25","11468","Efectivo","35.00","9","0","2/26/2014 14:02:34"
"11604","25","11469","Efectivo","59.00","9","0","2/26/2014 14:10:33"
"11605","24","11471","Efectivo","99.00","9","0","2/26/2014 14:57:02"
"11606","25","11470","Efectivo","470.00","4105","0","2/26/2014 14:57:24"
"11607","25","11472","Efectivo","190.00","9","0","2/26/2014 15:10:46"
"11608","25","11473","Efectivo","99.00","3908","0","2/26/2014 15:31:56"
"11609","2","10503","Efectivo","600.00","3658","11","2/26/2014 15:42:58"
"11610","2","11475","Efectivo","795.00","3658","0","2/26/2014 15:46:06"
"11611","25","11476","Efectivo","55.00","1924","0","2/26/2014 15:48:17"
"11612","25","11479","Efectivo","65.00","4106","0","2/26/2014 16:22:59"
"11613","25","11480","Efectivo","69.00","1397","0","2/26/2014 16:30:20"
"11614","24","11478","Efectivo","5850.00","3646","0","2/26/2014 16:33:14"
"11617","24","11482","Efectivo","38.00","9","0","2/26/2014 16:46:04"
"11618","25","11483","Efectivo","87.00","2717","0","2/26/2014 16:49:56"
"11619","24","11484","Efectivo","30.00","9","0","2/26/2014 17:00:07"
"11620","25","11485","Efectivo","63.00","9","0","2/26/2014 17:08:26"
"11623","32","11486","Credito","7877.97","3598","0","2/26/2014 17:23:34"
"11624","27","11488","Efectivo","200.00","1439","0","2/26/2014 17:25:11"
"11625","1","11489","Efectivo","55.00","9","0","2/26/2014 17:31:36"
"11626","1","11490","Tarjeta","1795.00","3989","0","2/26/2014 17:45:40"
"11627","25","11491","Tarjeta","7295.00","4107","0","2/26/2014 17:50:52"
"11629","2","11197","Efectivo","4495.00","4020","12","2/26/2014 17:58:32"
"11630","3","11481","Tarjeta","375.25","2347","0","2/26/2014 18:02:04"
"11631","25","11493","Efectivo","16.00","4108","0","2/27/2014 08:30:28"
"11632","3","11495","Efectivo","40.00","9","0","2/27/2014 09:17:32"
"11633","1","11496","Efectivo","50.00","9","0","2/27/2014 09:23:19"
"11634","25","11497","Efectivo","88.00","4109","0","2/27/2014 09:29:34"
"11635","1","11498","Efectivo","100.00","60","0","2/27/2014 10:24:55"
"11636","1","11498","Cheque","3000.00","60","0","2/27/2014 10:24:58"
"11637","5","11466","Efectivo","5700.00","4103","0","2/26/2014 10:35:42"
"11639","24","11500","Efectivo","50.00","4110","0","2/27/2014 10:48:31"
"11640","24","11501","Efectivo","59.00","9","0","2/27/2014 10:56:29"
"11641","24","11502","Efectivo","46.00","9","0","2/27/2014 11:04:55"
"11642","3","11499","Cheque","1090.00","1591","0","2/27/2014 11:46:30"
"11643","1","11504","Credito","1260.00","110","0","2/27/2014 11:53:32"
"11644","1","11505","Efectivo","99.00","2517","0","2/27/2014 12:01:12"
"11645","27","11506","Efectivo","160.00","736","0","2/27/2014 12:32:39"
"11646","25","11507","Efectivo","27.00","9","0","2/27/2014 13:02:13"
"11647","25","11508","Efectivo","190.00","4111","0","2/27/2014 13:08:15"
"11648","3","11509","Efectivo","110.00","736","0","2/27/2014 13:14:26"
"11649","27","11510","Efectivo","225.00","9","0","2/27/2014 13:30:27"
"11650","25","11511","Efectivo","48.00","9","0","2/27/2014 13:36:17"
"11652","25","11513","Tarjeta","267.00","4112","0","2/27/2014 14:56:31"
"11653","1","11514","Efectivo","9092.00","2727","0","2/27/2014 15:05:55"
"11654","24","11515","Efectivo","50.00","4113","0","2/27/2014 15:06:28"
"11655","5","11487","Credito","14894.00","655","0","2/26/2014 15:13:39"
"11657","5","11516","Credito","500.00","655","0","2/27/2014 15:20:16"
"11658","1","11517","Efectivo","175.00","9","0","2/27/2014 15:29:44"
"11659","6","11518","Credito","5900.00","10","0","2/27/2014 15:46:32"
"11662","1","11519","Efectivo","99.00","4114","0","2/27/2014 16:39:47"
"11665","32","11512","Credito","50217.01","3598","0","2/27/2014 17:17:42"
"11666","25","11521","Efectivo","88.00","4102","0","2/27/2014 17:21:19"
"11668","25","11522","Credito","4495.00","4115","0","2/27/2014 17:23:43"
"11669","5","11523","Tarjeta","720.00","188","0","2/27/2014 17:24:19"
"11670","3","11278","Efectivo","950.00","3079","13","2/27/2014 17:40:29"
"11671","20","11525","Credito","8195.00","2954","0","2/27/2014 17:49:13"
"11672","24","11526","Efectivo","115.00","4116","0","2/27/2014 17:53:33"
"11674","25","11528","Credito","1375.00","290","0","2/27/2014 18:02:48"
"11677","3","11530","Tarjeta","132.00","4117","0","2/27/2014 18:13:51"
"11678","27","11529","Credito","6825.00","4087","0","2/27/2014 18:14:29"
"11679","3","11524","Credito","6825.00","4087","0","2/27/2014 18:16:12"
"11680","24","11531","Efectivo","15.00","9","0","2/27/2014 18:25:23"
"11681","3","11527","Efectivo","3300.00","2542","0","2/27/2014 18:32:28"
"11682","3","11527","Tarjeta","245.00","2542","0","2/27/2014 18:32:32"
"11683","3","11397","Efectivo","200.00","52","14","2/28/2014 08:06:58"
"11684","3","11397","Efectivo","100.00","52","15","2/28/2014 08:08:25"
"11685","24","11532","Efectivo","59.00","4118","0","2/28/2014 09:14:46"
"11689","5","11533","Credito","1086.00","19","0","2/28/2014 09:46:48"
"11691","27","11535","Credito","38.00","1141","0","2/28/2014 10:10:02"
"11692","1","11536","Efectivo","190.00","2606","0","2/28/2014 10:14:30"
"11693","1","11537","Efectivo","140.00","9","0","2/28/2014 10:37:15"
"11695","25","11540","Efectivo","170.00","4119","0","2/28/2014 11:31:15"
"11696","1","11542","Efectivo","20.00","9","0","2/28/2014 11:45:42"
"11699","3","11541","Deposito","25000.00","3939","0","2/28/2014 12:15:13"
"11700","3","11541","Credito","24278.00","3939","0","2/28/2014 12:15:17"
"11701","1","11543","Efectivo","30.00","9","0","2/28/2014 12:38:25"
"11702","27","11544","Efectivo","250.00","962","0","2/28/2014 13:42:56"
"11703","20","11545","Efectivo","5490.00","4120","0","2/28/2014 13:51:17"
"11704","25","11546","Efectivo","39.00","1898","0","2/28/2014 14:23:10"
"11705","3","11547","Efectivo","59.00","9","0","2/28/2014 14:35:28"
"11706","1","11548","Efectivo","420.00","4121","0","2/28/2014 15:18:25"
"11707","1","11549","Efectivo","8.00","2371","0","2/28/2014 15:32:24"
"11708","24","11550","Efectivo","99.00","4122","0","2/28/2014 16:13:38"
"11709","24","11551","Efectivo","59.00","9","0","2/28/2014 16:25:52"
"11710","1","11552","Efectivo","140.00","70","0","2/28/2014 16:39:00"
"11711","25","11553","Efectivo","140.00","3634","0","2/28/2014 16:40:37"
"11712","1","11554","Efectivo","100.00","9","0","2/28/2014 16:42:40"
"11713","24","11555","Efectivo","59.00","9","0","2/28/2014 16:46:40"
"11714","25","11556","Efectivo","0.01","9","0","2/28/2014 17:12:37"
"11715","1","11557","Efectivo","3620.00","4123","0","2/28/2014 17:18:07"
"11716","25","11558","Efectivo","95.00","4124","0","2/28/2014 17:18:52"
"11717","25","11559","Efectivo","1315.00","3053","0","2/28/2014 17:28:42"
"11718","25","11560","Efectivo","120.00","1849","0","2/28/2014 17:37:18"
"11719","1","11561","Efectivo","180.00","82","0","2/28/2014 17:58:21"
"11720","1","11562","Efectivo","1260.00","4125","0","2/28/2014 18:09:04"
"11721","24","11564","Efectivo","74.00","1916","0","2/28/2014 18:37:42"
"11722","25","11563","Efectivo","580.00","4126","0","2/28/2014 18:39:01"
"11723","3","11538","Deposito","6500.00","840","0","2/28/2014 18:54:24"
"11724","3","11538","Efectivo","275.00","840","0","2/28/2014 18:54:27"
"11725","1","11565","Efectivo","175.00","496","0","3/1/2014 09:07:28"
"11726","5","11566","Efectivo","17.00","9","0","3/1/2014 09:15:34"
"11727","5","11567","Efectivo","675.00","148","0","3/1/2014 09:30:56"
"11728","5","7842","Efectivo","1250.00","869","16","3/1/2014 09:32:44"
"11729","24","11569","Efectivo","130.00","9","0","3/1/2014 09:34:39"
"11730","1","11568","Tarjeta","3600.00","4127","0","3/1/2014 09:38:15"
"11731","1","11570","Efectivo","60.00","466","0","3/1/2014 09:43:18"
"11733","5","11571","Efectivo","173.00","4128","0","3/1/2014 09:49:02"
"11734","24","11572","Efectivo","110.00","4129","0","3/1/2014 09:52:30"
"11736","5","11573","Efectivo","35.00","1846","0","3/1/2014 09:57:57"
"11737","24","11574","Efectivo","290.00","4130","0","3/1/2014 10:35:16"
"11738","24","11575","Efectivo","140.00","9","0","3/1/2014 10:45:41"
"11739","1","11576","Efectivo","177.00","717","0","3/1/2014 11:02:42"
"11740","1","11577","Efectivo","199.00","9","0","3/1/2014 11:18:29"
"11741","24","11578","Efectivo","218.00","9","0","3/1/2014 11:55:06"
"11742","1","11579","Efectivo","75.00","2694","0","3/1/2014 12:07:25"
"11743","24","11580","Efectivo","38.00","9","0","3/1/2014 12:13:43"
"11744","24","11581","Efectivo","59.00","9","0","3/1/2014 12:20:44"
"11746","1","11583","Efectivo","130.00","9","0","3/1/2014 12:26:38"
"11747","5","11582","Efectivo","1895.00","2903","0","3/1/2014 12:26:39"
"11748","1","11584","Efectivo","99.00","4131","0","3/1/2014 12:38:21"
"11749","1","11585","Efectivo","59.00","9","0","3/1/2014 12:47:55"
"11751","5","11586","Efectivo","59.00","4132","0","3/1/2014 13:02:34"
"11752","1","11587","Efectivo","399.00","4133","0","3/1/2014 13:43:17"
"11753","5","11588","Efectivo","525.00","4134","0","3/1/2014 14:06:37"
"11754","1","11589","Efectivo","175.00","411","0","3/1/2014 14:11:05"
"11756","5","11590","Efectivo","80.00","3433","0","3/1/2014 14:14:27"
"11757","5","11591","Efectivo","3375.00","4135","0","3/1/2014 14:26:35"
"11758","25","11592","Tarjeta","250.00","4134","0","3/1/2014 14:34:33"
"11759","1","11594","Efectivo","90.00","9","0","3/1/2014 14:39:09"
"11760","25","11593","Efectivo","4965.00","4136","0","3/1/2014 15:13:36"
"11761","25","11595","Efectivo","280.00","9","0","3/1/2014 16:00:32"
"11762","25","11596","Efectivo","174.00","9","0","3/1/2014 16:12:27"
"11763","24","11597","Efectivo","59.00","9","0","3/3/2014 08:21:00"
"11764","25","11598","Efectivo","59.00","9","0","3/3/2014 09:15:24"
"11765","25","11599","Tarjeta","120.00","1799","0","3/3/2014 09:21:43"
"11766","25","11600","Tarjeta","115.00","1799","0","3/3/2014 09:24:42"
"11767","25","11601","Efectivo","150.00","306","0","3/3/2014 09:42:16"
"11768","25","11602","Efectivo","40.00","9","0","3/3/2014 11:22:32"
"11769","25","11603","Efectivo","5044.00","3530","0","3/3/2014 11:41:17"
"11770","3","11605","Efectivo","190.00","3948","0","3/3/2014 12:13:43"
"11771","24","11604","Efectivo","142.00","9","0","3/3/2014 12:24:55"
"11772","1","11606","Efectivo","180.00","9","0","3/3/2014 12:42:40"
"11773","25","11607","Efectivo","70.00","9","0","3/3/2014 13:35:27"
"11774","25","11608","Efectivo","221.00","4137","0","3/3/2014 13:47:28"
"11775","24","11609","Efectivo","59.00","9","0","3/3/2014 14:05:07"
"11776","1","11610","Efectivo","120.00","1099","0","3/3/2014 14:10:17"
"11777","1","11611","Efectivo","438.00","4138","0","3/3/2014 14:21:08"
"11779","1","11613","Efectivo","195.00","122","0","3/3/2014 14:34:13"
"11780","3","11614","Efectivo","95.00","9","0","3/3/2014 14:43:40"
"11781","3","11615","Efectivo","470.00","779","0","3/3/2014 14:52:02"
"11782","3","11612","Efectivo","395.00","9","0","3/3/2014 14:57:33"
"11783","1","11616","Efectivo","125.00","4128","0","3/3/2014 15:02:52"
"11785","25","11617","Tarjeta","82.00","9","0","3/3/2014 15:03:39"
"11786","1","11619","Efectivo","180.00","320","0","3/3/2014 15:13:20"
"11788","24","11621","Efectivo","240.00","3989","0","3/3/2014 15:20:39"
"11789","1","11622","Efectivo","190.00","72","0","3/3/2014 15:23:55"
"11790","1","11623","Efectivo","900.00","3009","0","3/3/2014 15:41:20"
"11791","25","11620","Efectivo","3200.00","4140","0","3/3/2014 15:44:41"
"11794","25","11624","Efectivo","90.00","4140","0","3/3/2014 15:56:42"
"11795","5","11618","Credito","12994.00","4139","0","3/3/2014 16:03:10"
"11798","3","11625","Credito","2987.00","410","0","3/3/2014 16:08:38"
"11799","24","11626","Efectivo","180.00","4141","0","3/3/2014 16:13:58"
"11800","1","11627","Efectivo","500.00","4142","0","3/3/2014 16:32:33"
"11801","24","11628","Efectivo","115.00","2629","0","3/3/2014 16:55:30"
"11802","3","11629","Efectivo","174.00","4143","0","3/3/2014 16:56:12"
"11803","25","11630","Efectivo","5200.00","3546","0","3/3/2014 16:59:01"
"11804","5","11631","Efectivo","195.00","9","0","3/3/2014 17:08:04"
"11805","3","11632","Credito","3305.00","962","0","3/3/2014 17:23:03"
"11806","25","11633","Tarjeta","266.00","2522","0","3/3/2014 17:41:05"
"11807","24","11634","Efectivo","30.00","4100","0","3/3/2014 18:07:42"
"11808","24","11636","Efectivo","160.00","4100","0","3/3/2014 18:11:47"
"11809","24","11635","Efectivo","95.00","9","0","3/3/2014 18:12:40"
"11810","24","11637","Efectivo","275.00","3916","0","3/3/2014 18:23:49"
"11811","24","11638","Efectivo","59.00","83","0","3/3/2014 18:29:20"
"11812","25","11639","Efectivo","40.00","9","0","3/3/2014 18:31:25"
"11813","25","11640","Efectivo","55.00","4033","0","3/3/2014 18:32:41"
"11814","3","11642","Efectivo","55.00","9","0","3/4/2014 08:10:50"
"11816","24","11645","Efectivo","31.00","9","0","3/4/2014 09:09:06"
"11822","24","11646","Efectivo","95.00","2289","0","3/4/2014 09:23:54"
"11823","24","11647","Efectivo","56.00","9","0","3/4/2014 09:30:51"
"11824","1","11648","Efectivo","99.00","4144","0","3/4/2014 09:46:50"
"11825","24","11649","Efectivo","142.00","9","0","3/4/2014 10:23:29"
"11827","24","11651","Efectivo","99.00","4145","0","3/4/2014 10:45:39"
"11828","24","11652","Efectivo","99.00","4146","0","3/4/2014 10:54:34"
"11829","25","11653","Efectivo","628.00","2964","0","3/4/2014 11:03:57"
"11830","24","11654","Efectivo","34.00","2089","0","3/4/2014 11:06:32"
"11831","3","8366","Efectivo","1899.00","1118","17","3/4/2014 11:29:22"
"11832","24","11655","Efectivo","190.00","9","0","3/4/2014 11:57:55"
"11833","1","11656","Efectivo","5625.00","4147","0","3/4/2014 12:08:57"
"11834","1","11657","Efectivo","95.00","2394","0","3/4/2014 12:25:07"
"11835","25","11658","Tarjeta","100.00","3893","0","3/4/2014 12:37:47"
"11836","25","11659","Efectivo","40.00","3893","0","3/4/2014 12:39:00"
"11837","25","11660","Efectivo","59.00","574","0","3/4/2014 12:49:54"
"11839","25","11662","Efectivo","40.00","3641","0","3/4/2014 13:10:25"
"11840","3","11661","Credito","3315.00","869","0","3/4/2014 13:12:39"
"11843","1","11663","Credito","3450.00","110","0","3/4/2014 14:04:17"
"11846","3","11664","Credito","16250.00","3795","0","3/4/2014 14:56:57"
"11849","3","11667","Efectivo","185.00","117","0","3/4/2014 15:13:23"
"11850","1","11666","Efectivo","195.00","4149","0","3/4/2014 15:13:31"
"11852","3","11665","Deposito","7168.00","4148","0","3/4/2014 15:22:41"
"11853","24","11668","Efectivo","99.00","9","0","3/4/2014 15:36:38"
"11854","3","11669","Deposito","4557.00","2375","0","3/4/2014 16:16:24"
"11855","24","11670","Efectivo","38.00","9","0","3/4/2014 16:24:50"
"11861","3","11673","Credito","5149.00","664","0","3/4/2014 17:03:24"
"11863","3","11671","Efectivo","59.00","2139","0","3/4/2014 17:18:21"
"11864","1","11675","Efectivo","99.00","4150","0","3/4/2014 17:21:35"
"11865","32","11644","Credito","50939.66","3598","0","3/4/2014 17:32:35"
"11866","25","11676","Efectivo","30.00","4151","0","3/4/2014 17:36:13"
"11867","5","11643","Credito","27690.00","548","0","3/4/2014 17:45:32"
"11868","24","11677","Efectivo","118.00","1065","0","3/4/2014 17:46:58"
"11869","3","11672","Credito","5050.00","456","0","3/4/2014 18:00:37"
"11870","24","11680","Efectivo","60.00","629","0","3/4/2014 18:11:44"
"11875","3","11679","Efectivo","550.00","4153","0","3/4/2014 18:19:47"
"11876","3","11679","Credito","3500.00","4153","0","3/4/2014 18:19:51"
"11877","3","11650","Credito","240.00","924","0","3/4/2014 18:34:40"
"11878","25","11681","Deposito","200.00","4154","0","3/5/2014 08:35:14"
"11879","25","11681","Efectivo","655.00","4154","0","3/5/2014 08:35:20"
"11880","24","11682","Efectivo","55.00","9","0","3/5/2014 08:39:24"
"11881","25","11683","Efectivo","105.00","4155","0","3/5/2014 08:56:20"
"11882","2","10527","Deposito","483.00","2348","18","3/5/2014 09:09:47"
"11883","2","10527","Deposito","83.50","2348","19","3/5/2014 09:13:16"
"11884","2","10877","Deposito","5000.00","3795","20","3/5/2014 09:15:03"
"11885","25","11650","Cheque","240.00","924","21","3/5/2014 09:28:08"
"11886","2","5737","Deposito","225.00","1939","22","3/5/2014 09:49:02"
"11887","2","5986","Deposito","247.00","1939","22","3/5/2014 09:49:02"
"11888","2","6392","Deposito","200.00","1939","22","3/5/2014 09:49:02"
"11889","2","7576","Deposito","1500.00","1939","22","3/5/2014 09:49:02"
"11890","2","7612","Deposito","250.00","1939","22","3/5/2014 09:49:02"
"11891","2","7883","Deposito","195.00","1939","22","3/5/2014 09:49:02"
"11892","2","9178","Deposito","1484.99","49","23","3/5/2014 10:10:29"
"11893","2","9933","Deposito","80.00","49","23","3/5/2014 10:10:29"
"11894","2","10465","Deposito","25.00","49","23","3/5/2014 10:10:29"
"11895","2","11154","Deposito","250.00","49","23","3/5/2014 10:10:29"
"11896","24","11684","Efectivo","580.00","4156","0","3/5/2014 10:26:15"
"11897","24","11685","Credito","700.00","723","0","3/5/2014 11:02:19"
"11898","24","11686","Efectivo","40.00","9","0","3/5/2014 11:04:22"
"11899","2","8391","Efectivo","150.00","1141","24","3/5/2014 11:47:28"
"11900","2","9424","Efectivo","1250.00","1141","24","3/5/2014 11:47:28"
"11901","2","9849","Efectivo","430.00","436","25","3/5/2014 11:48:13"
"11902","2","10379","Efectivo","49.00","436","25","3/5/2014 11:48:13"
"11904","3","11687","Efectivo","149.00","4157","0","3/5/2014 11:53:53"
"11905","2","11401","Efectivo","60.00","182","26","3/5/2014 11:59:15"
"11908","25","11690","Efectivo","3495.00","4158","0","3/5/2014 13:29:52"
"11909","3","11691","Credito","2130.00","770","0","3/5/2014 13:35:55"
"11911","25","11693","Efectivo","325.00","4159","0","3/5/2014 14:07:14"
"11913","3","11692","Credito","7896.00","3082","0","3/5/2014 14:19:24"
"11914","3","11694","Credito","20460.00","3016","0","3/5/2014 14:39:06"
"11915","25","11695","Cheque","346.00","2877","0","3/5/2014 14:39:27"
"11916","24","11697","Efectivo","145.00","773","0","3/5/2014 15:06:36"
"11917","32","11696","Credito","4485.22","3598","0","3/5/2014 15:07:39"
"11919","24","11699","Efectivo","533.00","2034","0","3/5/2014 15:21:59"
"11921","25","11701","Tarjeta","130.00","4155","0","3/5/2014 15:28:41"
"11922","24","11702","Efectivo","195.00","4160","0","3/5/2014 15:39:25"
"11923","25","11703","Efectivo","450.00","4161","0","3/5/2014 15:43:51"
"11924","1","11704","Efectivo","825.00","4162","0","3/5/2014 15:53:51"
"11925","25","11705","Efectivo","357.00","9","0","3/5/2014 16:22:16"
"11926","24","11707","Efectivo","149.00","82","0","3/5/2014 16:33:32"
"11927","24","11709","Efectivo","99.00","9","0","3/5/2014 16:38:47"
"11928","25","11708","Efectivo","190.00","2279","0","3/5/2014 16:40:04"
"11929","3","11689","Efectivo","85.00","2146","0","3/5/2014 16:50:48"
"11931","3","11688","Tarjeta","180.00","9","0","3/5/2014 16:52:04"
"11933","5","11698","Credito","5600.00","664","0","3/5/2014 17:09:59"
"11934","24","11710","Efectivo","124.00","3655","0","3/5/2014 17:11:58"
"11935","1","11711","Efectivo","320.00","789","0","3/5/2014 17:41:35"
"11936","25","11712","Efectivo","470.00","336","0","3/5/2014 17:47:30"
"11937","25","11713","Efectivo","875.00","3053","0","3/5/2014 18:33:30"
"11938","24","11714","Efectivo","59.00","9","0","3/5/2014 18:33:49"
"11939","3","11700","Deposito","4550.00","389","0","3/5/2014 18:38:09"
"11941","3","11428","Cheque","1295.00","3016","27","3/6/2014 08:20:09"
"11942","3","11694","Cheque","19165.00","3016","27","3/6/2014 08:20:09"
"11945","2","10719","Deposito","34124.00","664","28","3/6/2014 08:53:25"
"11946","2","10720","Deposito","500.00","664","28","3/6/2014 08:53:25"
"11947","2","10972","Deposito","2350.00","664","28","3/6/2014 08:53:25"
"11949","1","11719","Efectivo","50.00","3355","0","3/6/2014 09:15:29"
"11950","5","11715","Credito","1150.00","770","0","3/6/2014 09:19:14"
"11954","25","11721","Efectivo","145.00","9","0","3/6/2014 09:40:10"
"11955","25","11722","Efectivo","59.00","9","0","3/6/2014 10:25:40"
"11956","24","11723","Efectivo","4875.00","4164","0","3/6/2014 10:36:09"
"11957","24","11724","Efectivo","470.00","4165","0","3/6/2014 10:54:04"
"11958","25","11725","Efectivo","470.00","4166","0","3/6/2014 10:57:17"
"11959","24","11727","Efectivo","110.00","4167","0","3/6/2014 11:22:15"
"11960","24","11728","Efectivo","55.00","2302","0","3/6/2014 11:48:04"
"11961","1","11729","Efectivo","170.00","4168","0","3/6/2014 11:53:21"
"11962","24","11730","Efectivo","149.00","3884","0","3/6/2014 11:58:27"
"11963","25","11731","Cheque","7830.00","4169","0","3/6/2014 12:26:45"
